SEG NUM, PARENT, CHILDREN, STATUS, DIAMETER, START X, START Y, START X, END X, END Y, END Z, LENGTH, ENERGY, VELOCITY, DIST FROM ROOT, FARTHEST DIST FROM ROOT, 
599, 584, pr: 601 pr: 602 , PRIMARY, 0.144159, 18.3032, 54.739, -6.82537, 18.6248, 54.2994, -7.31787, 0.734314, 73431.6, 0.0103909, 0, 0, 
600, 584, pr: 607 pr: 608 , PRIMARY, 0.156922, 18.3032, 54.739, -6.82537, 18.238, 53.2099, -8.58144, 2.32942, 212006, 0.0123122, 0, 0, 
601, 599, pr: 603 pr: 604 , PRIMARY, 0.105858, 18.6248, 54.2994, -7.31787, 18.7543, 53.5862, -8.9655, 1.80005, 180005, 0.00560291, 0, 0, 
602, 599, pr: 605 pr: 606 , PRIMARY, 0.120199, 18.6248, 54.2994, -7.31787, 18.1002, 54.1019, -7.68721, 0.671309, 65000.2, 0.00722391, 0, 0, 
603, 601, NO CHILDREN, PRIMARY, 0.0714846, 18.7543, 53.5862, -8.9655, 18.5328, 53.3603, -9.45534, 0.583132, 58313.1, 0.00255502, 0, 0, 
604, 601, NO CHILDREN, PRIMARY, 0.0812795, 18.7543, 53.5862, -8.9655, 18.1644, 53.1439, -9.59882, 0.971981, 86863.1, 0.00330318, 0, 0, 
605, 602, NO CHILDREN, PRIMARY, 0.0718086, 18.1002, 54.1019, -7.68721, 16.5594, 53.9128, -7.76098, 1.55417, 155417, 0.00257824, 0, 0, 
606, 602, NO CHILDREN, PRIMARY, 0.0785397, 18.1002, 54.1019, -7.68721, 17.2526, 53.8148, -8.57792, 1.26265, 126062, 0.00308424, 0, 0, 
607, 600, pr: 609 pr: 610 , PRIMARY, 0.113855, 18.238, 53.2099, -8.58144, 18.4525, 52.9313, -9.19744, 0.709297, 70929.6, 0.00648143, 0, 0, 
608, 600, pr: 611 pr: 612 , PRIMARY, 0.114244, 18.238, 53.2099, -8.58144, 19.1005, 52.5663, -9.25367, 1.2689, 115250, 0.00652586, 0, 0, 
609, 607, NO CHILDREN, PRIMARY, 0.0785678, 18.4525, 52.9313, -9.19744, 19.0449, 52.4811, -9.61298, 0.852169, 85216.9, 0.00308645, 0, 0, 
610, 607, NO CHILDREN, PRIMARY, 0.0896222, 18.4525, 52.9313, -9.19744, 18.7002, 52.0255, -10.1401, 1.33057, 126163, 0.00401607, 0, 0, 
611, 608, NO CHILDREN, PRIMARY, 0.0842906, 19.1005, 52.5663, -9.25367, 20.3016, 52.1221, -9.7163, 1.36158, 136158, 0.00355246, 0, 0, 
612, 608, NO CHILDREN, PRIMARY, 0.0911798, 19.1005, 52.5663, -9.25367, 19.9653, 52.0794, -9.94966, 1.21217, 119135, 0.00415688, 0, 0, 
613, 582, pr: 615 pr: 616 , PRIMARY, 0.212185, 15.7471, 57.2, -4.18077, 14.6592, 56.4028, -6.60786, 2.77666, 277666, 0.0225112, 0, 0, 
614, 582, pr: 629 pr: 630 , PRIMARY, 0.225493, 15.7471, 57.2, -4.18077, 15.3129, 56.6515, -4.83421, 0.957277, 88873.1, 0.0254235, 0, 0, 
615, 613, pr: 617 pr: 618 , PRIMARY, 0.183697, 14.6592, 56.4028, -6.60786, 13.5212, 55.1405, -8.21778, 2.34102, 234102, 0.0168723, 0, 0, 
616, 613, pr: 623 pr: 624 , PRIMARY, 0.115204, 14.6592, 56.4028, -6.60786, 13.6433, 55.5238, -7.77765, 1.78131, 156368, 0.00663602, 0, 0, 
617, 615, pr: 619 pr: 620 , PRIMARY, 0.11886, 13.5212, 55.1405, -8.21778, 13.2475, 54.4361, -9.33476, 1.3486, 134860, 0.0070638, 0, 0, 
618, 615, pr: 621 pr: 622 , PRIMARY, 0.108664, 13.5212, 55.1405, -8.21778, 13.5097, 54.4555, -8.94487, 0.998978, 74252.3, 0.00590398, 0, 0, 
619, 617, NO CHILDREN, PRIMARY, 0.0856457, 13.2475, 54.4361, -9.33476, 12.8706, 53.7782, -10.0437, 1.03799, 103799, 0.0036676, 0, 0, 
620, 617, NO CHILDREN, PRIMARY, 0.0841209, 13.2475, 54.4361, -9.33476, 13.6529, 53.9839, -9.83428, 0.786337, 70750.3, 0.00353817, 0, 0, 
621, 618, NO CHILDREN, PRIMARY, 0.0702592, 13.5097, 54.4555, -8.94487, 13.0866, 53.9934, -9.31293, 0.726687, 72668.6, 0.00246818, 0, 0, 
622, 618, NO CHILDREN, PRIMARY, 0.0705162, 13.5097, 54.4555, -8.94487, 13.2514, 53.9209, -9.68441, 0.948412, 79244, 0.00248627, 0, 0, 
623, 616, pr: 625 pr: 626 , PRIMARY, 0.108258, 13.6433, 55.5238, -7.77765, 12.6544, 55.25, -8.70748, 1.38477, 138477, 0.00585993, 0, 0, 
624, 616, pr: 627 pr: 628 , PRIMARY, 0.0876439, 13.6433, 55.5238, -7.77765, 13.513, 55.5227, -7.76687, 0.130762, 13689.2, 0.00384072, 0, 0, 
625, 623, NO CHILDREN, PRIMARY, 0.0740109, 12.6544, 55.25, -8.70748, 12.3584, 54.9725, -9.44238, 0.83947, 83947, 0.00273881, 0, 0, 
626, 623, NO CHILDREN, PRIMARY, 0.0792687, 12.6544, 55.25, -8.70748, 12.8021, 54.8302, -9.50578, 0.913981, 81571.6, 0.00314176, 0, 0, 
627, 624, NO CHILDREN, PRIMARY, 0.0815912, 13.513, 55.5227, -7.76687, 12.839, 55.0034, -7.62325, 0.862866, 86286.6, 0.00332856, 0, 0, 
628, 624, NO CHILDREN, PRIMARY, 0.0814633, 13.513, 55.5227, -7.76687, 13.7393, 54.4121, -7.42618, 1.18346, 117679, 0.00331814, 0, 0, 
629, 614, pr: 631 pr: 632 , PRIMARY, 0.122549, 15.3129, 56.6515, -4.83421, 14.989, 55.634, -5.81947, 1.45294, 145294, 0.0075091, 0, 0, 
630, 614, pr: 637 pr: 638 , PRIMARY, 0.132244, 15.3129, 56.6515, -4.83421, 15.3247, 55.9314, -5.58614, 1.04125, 75570, 0.00874418, 0, 0, 
631, 629, pr: 633 pr: 634 , PRIMARY, 0.10595, 14.989, 55.634, -5.81947, 14.1291, 54.6835, -6.74738, 1.58236, 158236, 0.00561273, 0, 0, 
632, 629, pr: 635 pr: 636 , PRIMARY, 0.117859, 14.989, 55.634, -5.81947, 13.9851, 55.1247, -6.60928, 1.37514, 128623, 0.00694533, 0, 0, 
633, 631, NO CHILDREN, PRIMARY, 0.0670473, 14.1291, 54.6835, -6.74738, 13.7867, 54.4629, -6.90141, 0.435452, 43545.2, 0.00224767, 0, 0, 
634, 631, NO CHILDREN, PRIMARY, 0.0693537, 14.1291, 54.6835, -6.74738, 13.8941, 54.1708, -6.76112, 0.564154, 71698.1, 0.00240497, 0, 0, 
635, 632, NO CHILDREN, PRIMARY, 0.0520687, 13.9851, 55.1247, -6.60928, 13.8785, 55.0629, -6.8846, 0.301633, 30163.3, 0.00135557, 0, 0, 
636, 632, NO CHILDREN, PRIMARY, 0.0738795, 13.9851, 55.1247, -6.60928, 13.6068, 55.0934, -6.69928, 0.390118, 38887.8, 0.00272909, 0, 0, 
637, 630, pr: 639 pr: 640 , PRIMARY, 0.116707, 15.3247, 55.9314, -5.58614, 15.1382, 55.6371, -6.42058, 0.904257, 90425.7, 0.00681023, 0, 0, 
638, 630, pr: 641 pr: 642 , PRIMARY, 0.0980811, 15.3247, 55.9314, -5.58614, 15.3032, 55.1632, -6.60343, 1.2749, 104175, 0.00480995, 0, 0, 
639, 637, NO CHILDREN, PRIMARY, 0.0711209, 15.1382, 55.6371, -6.42058, 15.0927, 55.6772, -6.77206, 0.356692, 35669.2, 0.00252909, 0, 0, 
640, 637, NO CHILDREN, PRIMARY, 0.0854507, 15.1382, 55.6371, -6.42058, 15.0974, 55.1934, -6.68629, 0.518767, 59756.7, 0.00365091, 0, 0, 
641, 638, NO CHILDREN, PRIMARY, 0.0806312, 15.3032, 55.1632, -6.60343, 15.043, 54.3083, -7.01913, 0.9856, 98560, 0.00325069, 0, 0, 
642, 638, NO CHILDREN, PRIMARY, 0.0658732, 15.3032, 55.1632, -6.60343, 15.0666, 54.419, -7.34284, 1.07542, 83795.8, 0.00216964, 0, 0, 
643, 516, pr: 645 pr: 646 , PRIMARY, 0.435656, 19.609, 57.6527, 5.53289, 20.6962, 51.8454, 6.82334, 6.04748, 604748, 0.0948981, 0, 0, 
644, 516, pr: 707 pr: 708 , PRIMARY, 0.383923, 19.609, 57.6527, 5.53289, 16.1043, 51.8038, 6.47501, 6.8833, 702080, 0.0736983, 0, 0, 
645, 643, pr: 647 pr: 648 , PRIMARY, 0.319591, 20.6962, 51.8454, 6.82334, 21.0922, 47.1196, 6.21835, 4.78086, 478086, 0.0510694, 0, 0, 
646, 643, pr: 677 pr: 678 , PRIMARY, 0.321272, 20.6962, 51.8454, 6.82334, 21.3593, 49.2622, 3.9257, 3.93817, 353860, 0.0516078, 0, 0, 
647, 645, pr: 649 pr: 650 , PRIMARY, 0.225449, 21.0922, 47.1196, 6.21835, 22.1713, 45.1511, 6.98594, 2.37246, 237246, 0.0254137, 0, 0, 
648, 645, pr: 663 pr: 664 , PRIMARY, 0.248535, 21.0922, 47.1196, 6.21835, 22.612, 44.4988, 9.72721, 4.63578, 393581, 0.0308849, 0, 0, 
649, 647, pr: 651 pr: 652 , PRIMARY, 0.166501, 22.1713, 45.1511, 6.98594, 24.0165, 43.1133, 8.30479, 3.04902, 304902, 0.0138614, 0, 0, 
650, 647, pr: 657 pr: 658 , PRIMARY, 0.182443, 22.1713, 45.1511, 6.98594, 22.0568, 44.0264, 7.97111, 1.49954, 133061, 0.0166427, 0, 0, 
651, 649, pr: 653 pr: 654 , PRIMARY, 0.159853, 24.0165, 43.1133, 8.30479, 25.6367, 42.2391, 8.74604, 1.89319, 189319, 0.0127765, 0, 0, 
652, 649, pr: 655 pr: 656 , PRIMARY, 0.124958, 24.0165, 43.1133, 8.30479, 24.2845, 42.1228, 7.75441, 1.16441, 138660, 0.0078072, 0, 0, 
653, 651, NO CHILDREN, PRIMARY, 0.0975316, 25.6367, 42.2391, 8.74604, 26.7469, 41.5564, 8.82296, 1.30557, 130557, 0.00475621, 0, 0, 
654, 651, NO CHILDREN, PRIMARY, 0.109769, 25.6367, 42.2391, 8.74604, 26.1079, 40.7531, 9.10628, 1.59995, 158884, 0.00602457, 0, 0, 
655, 652, NO CHILDREN, PRIMARY, 0.0798397, 24.2845, 42.1228, 7.75441, 24.205, 41.7278, 7.62344, 0.423728, 42372.6, 0.00318719, 0, 0, 
656, 652, NO CHILDREN, PRIMARY, 0.10014, 24.2845, 42.1228, 7.75441, 23.9813, 41.4397, 7.57036, 0.769733, 79667, 0.00501399, 0, 0, 
657, 650, pr: 659 pr: 660 , PRIMARY, 0.123725, 22.0568, 44.0264, 7.97111, 22.0299, 42.2479, 8.50487, 1.85704, 185704, 0.00765398, 0, 0, 
658, 650, pr: 661 pr: 662 , PRIMARY, 0.121608, 22.0568, 44.0264, 7.97111, 22.2557, 42.7229, 8.97634, 1.65803, 136285, 0.00739428, 0, 0, 
659, 657, NO CHILDREN, PRIMARY, 0.102758, 22.0299, 42.2479, 8.50487, 21.6559, 41.1926, 8.7263, 1.1413, 114130, 0.00527962, 0, 0, 
660, 657, NO CHILDREN, PRIMARY, 0.0985739, 22.0299, 42.2479, 8.50487, 21.3367, 41.6241, 8.43909, 0.934888, 98743.6, 0.00485841, 0, 0, 
661, 658, NO CHILDREN, PRIMARY, 0.0938162, 22.2557, 42.7229, 8.97634, 22.5127, 42.0789, 9.36621, 0.7955, 79549.9, 0.00440074, 0, 0, 
662, 658, NO CHILDREN, PRIMARY, 0.110306, 22.2557, 42.7229, 8.97634, 22.2891, 42.2476, 9.07165, 0.485904, 77573.3, 0.00608376, 0, 0, 
663, 648, pr: 665 pr: 666 , PRIMARY, 0.18379, 22.612, 44.4988, 9.72721, 24.5169, 43.3393, 11.473, 2.83209, 283210, 0.0168893, 0, 0, 
664, 648, pr: 671 pr: 672 , PRIMARY, 0.191779, 22.612, 44.4988, 9.72721, 22.8304, 43.9119, 10.4579, 0.962356, 118626, 0.0183896, 0, 0, 
665, 663, pr: 667 pr: 668 , PRIMARY, 0.119676, 24.5169, 43.3393, 11.473, 25.3969, 42.2474, 12.2547, 1.60553, 160553, 0.00716113, 0, 0, 
666, 663, pr: 669 pr: 670 , PRIMARY, 0.120936, 24.5169, 43.3393, 11.473, 24.3622, 41.834, 12.8562, 2.05018, 178684, 0.00731272, 0, 0, 
667, 665, NO CHILDREN, PRIMARY, 0.0883268, 25.3969, 42.2474, 12.2547, 25.6366, 41.3362, 12.7394, 1.05955, 105955, 0.00390081, 0, 0, 
668, 665, NO CHILDREN, PRIMARY, 0.0707344, 25.3969, 42.2474, 12.2547, 25.2042, 41.7613, 12.545, 0.598131, 56376.4, 0.00250168, 0, 0, 
669, 666, NO CHILDREN, PRIMARY, 0.094793, 24.3622, 41.834, 12.8562, 24.5745, 41.1245, 13.5697, 1.02845, 102845, 0.00449286, 0, 0, 
670, 666, NO CHILDREN, PRIMARY, 0.102263, 24.3622, 41.834, 12.8562, 23.5376, 40.8889, 13.8218, 1.58291, 138631, 0.00522883, 0, 0, 
671, 664, pr: 673 pr: 674 , PRIMARY, 0.111591, 22.8304, 43.9119, 10.4579, 23.9, 43.1224, 11.4366, 1.6508, 165080, 0.00622625, 0, 0, 
672, 664, pr: 675 pr: 676 , PRIMARY, 0.112388, 22.8304, 43.9119, 10.4579, 22.8142, 43.3559, 11.2803, 0.992803, 87617.9, 0.00631556, 0, 0, 
673, 671, NO CHILDREN, PRIMARY, 0.103969, 23.9, 43.1224, 11.4366, 24.0874, 43.0616, 11.5915, 0.250625, 25062.4, 0.00540483, 0, 0, 
674, 671, NO CHILDREN, PRIMARY, 0.0845014, 23.9, 43.1224, 11.4366, 24.1675, 42.8705, 12.1535, 0.805507, 78109.5, 0.00357024, 0, 0, 
675, 672, NO CHILDREN, PRIMARY, 0.0940101, 22.8142, 43.3559, 11.2803, 22.3017, 42.4703, 11.9366, 1.21561, 121561, 0.00441895, 0, 0, 
676, 672, NO CHILDREN, PRIMARY, 0.0872107, 22.8142, 43.3559, 11.2803, 22.8024, 42.5424, 12.2774, 1.28687, 99958.6, 0.00380285, 0, 0, 
677, 646, pr: 679 pr: 680 , PRIMARY, 0.230674, 21.3593, 49.2622, 3.9257, 23.0662, 45.7085, 2.39306, 4.22975, 422974, 0.0266053, 0, 0, 
678, 646, pr: 693 pr: 694 , PRIMARY, 0.234205, 21.3593, 49.2622, 3.9257, 21.6075, 46.6308, 1.68861, 3.4627, 283356, 0.0274259, 0, 0, 
679, 677, pr: 681 pr: 682 , PRIMARY, 0.211274, 23.0662, 45.7085, 2.39306, 23.4896, 45.179, 1.80862, 0.895159, 89516, 0.0223183, 0, 0, 
680, 677, pr: 687 pr: 688 , PRIMARY, 0.154994, 23.0662, 45.7085, 2.39306, 23.3125, 44.9362, 1.62084, 1.11963, 144215, 0.0120116, 0, 0, 
681, 679, pr: 683 pr: 684 , PRIMARY, 0.143028, 23.4896, 45.179, 1.80862, 23.4564, 44.2061, 0.966131, 1.2874, 128740, 0.0102285, 0, 0, 
682, 679, pr: 685 pr: 686 , PRIMARY, 0.122899, 23.4896, 45.179, 1.80862, 24.033, 44.0445, 0.724564, 1.66055, 128790, 0.00755211, 0, 0, 
683, 681, NO CHILDREN, PRIMARY, 0.084041, 23.4564, 44.2061, 0.966131, 23.4881, 44.0935, 0.870133, 0.151364, 15136.4, 0.00353144, 0, 0, 
684, 681, NO CHILDREN, PRIMARY, 0.0783458, 23.4564, 44.2061, 0.966131, 23.0743, 43.593, 0.493249, 0.863416, 104737, 0.00306903, 0, 0, 
685, 682, NO CHILDREN, PRIMARY, 0.0923098, 24.033, 44.0445, 0.724564, 24.115, 42.8161, 0.154347, 1.35679, 135679, 0.00426055, 0, 0, 
686, 682, NO CHILDREN, PRIMARY, 0.0949407, 24.033, 44.0445, 0.724564, 23.7095, 43.1198, 0.217092, 1.10332, 102741, 0.00450687, 0, 0, 
687, 680, pr: 689 pr: 690 , PRIMARY, 0.130969, 23.3125, 44.9362, 1.62084, 23.7037, 43.8192, 1.00287, 1.33516, 133516, 0.00857643, 0, 0, 
688, 680, pr: 691 pr: 692 , PRIMARY, 0.119362, 23.3125, 44.9362, 1.62084, 22.8555, 43.8677, 1.43195, 1.17731, 168752, 0.00712366, 0, 0, 
689, 687, NO CHILDREN, PRIMARY, 0.085881, 23.7037, 43.8192, 1.00287, 23.9233, 42.7151, -0.0150924, 1.5177, 151770, 0.00368777, 0, 0, 
690, 687, NO CHILDREN, PRIMARY, 0.089358, 23.7037, 43.8192, 1.00287, 23.8264, 42.8672, 0.0679048, 1.33994, 102234, 0.00399242, 0, 0, 
691, 688, NO CHILDREN, PRIMARY, 0.0891041, 22.8555, 43.8677, 1.43195, 22.6757, 42.2173, 1.50305, 1.66167, 166167, 0.00396977, 0, 0, 
692, 688, NO CHILDREN, PRIMARY, 0.0802775, 22.8555, 43.8677, 1.43195, 22.2456, 43.2756, 1.08601, 0.91779, 93854.5, 0.00322224, 0, 0, 
693, 678, pr: 695 pr: 696 , PRIMARY, 0.197067, 21.6075, 46.6308, 1.68861, 21.4676, 45.6483, 0.174295, 1.81055, 181055, 0.0194177, 0, 0, 
694, 678, pr: 701 pr: 702 , PRIMARY, 0.173039, 21.6075, 46.6308, 1.68861, 20.9852, 45.9197, 1.02922, 1.15228, 94952.6, 0.0149712, 0, 0, 
695, 693, pr: 697 pr: 698 , PRIMARY, 0.110071, 21.4676, 45.6483, 0.174295, 21.1431, 45.4469, -1.14418, 1.37266, 137266, 0.00605786, 0, 0, 
696, 693, pr: 699 pr: 700 , PRIMARY, 0.1167, 21.4676, 45.6483, 0.174295, 21.2773, 44.4081, -1.4747, 2.0721, 189666, 0.0068094, 0, 0, 
697, 695, NO CHILDREN, PRIMARY, 0.0851559, 21.1431, 45.4469, -1.14418, 21.2621, 45.5572, -1.74034, 0.617831, 61783.1, 0.00362576, 0, 0, 
698, 695, NO CHILDREN, PRIMARY, 0.0736726, 21.1431, 45.4469, -1.14418, 21.4189, 45.2649, -1.59697, 0.560545, 65936.4, 0.00271383, 0, 0, 
699, 696, NO CHILDREN, PRIMARY, 0.100889, 21.2773, 44.4081, -1.4747, 21.3712, 43.9621, -2.14903, 0.813868, 81386.9, 0.00508933, 0, 0, 
700, 696, NO CHILDREN, PRIMARY, 0.0875761, 21.2773, 44.4081, -1.4747, 20.5039, 44.425, -1.73284, 0.815539, 105766, 0.00383479, 0, 0, 
701, 694, pr: 703 pr: 704 , PRIMARY, 0.124361, 20.9852, 45.9197, 1.02922, 20.3235, 45.5784, 0.129861, 1.16757, 116757, 0.00773282, 0, 0, 
702, 694, pr: 705 pr: 706 , PRIMARY, 0.102786, 20.9852, 45.9197, 1.02922, 19.4498, 45.3576, 0.191957, 1.83699, 201046, 0.00528246, 0, 0, 
703, 701, NO CHILDREN, PRIMARY, 0.0946768, 20.3235, 45.5784, 0.129861, 19.9857, 44.6742, -0.708442, 1.27842, 127842, 0.00448185, 0, 0, 
704, 701, NO CHILDREN, PRIMARY, 0.0756127, 20.3235, 45.5784, 0.129861, 20.1488, 44.8497, -0.645811, 1.07853, 79783.5, 0.00285864, 0, 0, 
705, 702, NO CHILDREN, PRIMARY, 0.080745, 19.4498, 45.3576, 0.191957, 19.1327, 45.3471, -0.0262466, 0.385023, 38502.4, 0.00325988, 0, 0, 
706, 702, NO CHILDREN, PRIMARY, 0.090074, 19.4498, 45.3576, 0.191957, 18.3795, 45.1502, 0.133815, 1.09175, 121633, 0.00405667, 0, 0, 
707, 644, pr: 709 pr: 710 , PRIMARY, 0.258756, 16.1043, 51.8038, 6.47501, 15.6646, 49.9703, 6.01274, 1.94141, 194141, 0.0334773, 0, 0, 
708, 644, pr: 739 pr: 740 , PRIMARY, 0.352725, 16.1043, 51.8038, 6.47501, 16.1926, 51.2707, 5.53405, 1.08507, 95317.8, 0.0622075, 0, 0, 
709, 707, pr: 711 pr: 712 , PRIMARY, 0.26016, 15.6646, 49.9703, 6.01274, 14.7134, 45.6548, 6.70955, 4.47361, 447361, 0.0338417, 0, 0, 
710, 707, pr: 725 pr: 726 , PRIMARY, 0.197992, 15.6646, 49.9703, 6.01274, 14.8572, 48.4282, 7.14527, 2.07665, 187876, 0.0196004, 0, 0, 
711, 709, pr: 713 pr: 714 , PRIMARY, 0.156231, 14.7134, 45.6548, 6.70955, 14.1682, 44.3468, 7.41227, 1.58177, 158177, 0.0122041, 0, 0, 
712, 709, pr: 719 pr: 720 , PRIMARY, 0.16127, 14.7134, 45.6548, 6.70955, 13.4328, 44.3118, 7.49782, 2.01623, 196320, 0.0130041, 0, 0, 
713, 711, pr: 715 pr: 716 , PRIMARY, 0.138311, 14.1682, 44.3468, 7.41227, 13.7761, 43.118, 8.14664, 1.48429, 148429, 0.00956492, 0, 0, 
714, 711, pr: 717 pr: 718 , PRIMARY, 0.155054, 14.1682, 44.3468, 7.41227, 13.1818, 43.5037, 7.80325, 1.35527, 147481, 0.0120208, 0, 0, 
715, 713, NO CHILDREN, PRIMARY, 0.0877671, 13.7761, 43.118, 8.14664, 13.8774, 42.1045, 9.29457, 1.53463, 153463, 0.00385153, 0, 0, 
716, 713, NO CHILDREN, PRIMARY, 0.106609, 13.7761, 43.118, 8.14664, 13.898, 42.0367, 9.28339, 1.57363, 119583, 0.00568277, 0, 0, 
717, 714, NO CHILDREN, PRIMARY, 0.0885776, 13.1818, 43.5037, 7.80325, 12.5356, 42.6814, 8.0303, 1.07015, 107015, 0.003923, 0, 0, 
718, 714, NO CHILDREN, PRIMARY, 0.0747918, 13.1818, 43.5037, 7.80325, 13.2812, 42.4361, 8.35805, 1.20724, 112569, 0.00279691, 0, 0, 
719, 712, pr: 721 pr: 722 , PRIMARY, 0.115042, 13.4328, 44.3118, 7.49782, 12.5452, 43.9237, 7.92342, 1.0581, 105810, 0.00661734, 0, 0, 
720, 712, pr: 723 pr: 724 , PRIMARY, 0.116539, 13.4328, 44.3118, 7.49782, 12.7668, 43.9073, 7.39816, 0.785605, 93007.5, 0.00679066, 0, 0, 
721, 719, NO CHILDREN, PRIMARY, 0.0850973, 12.5452, 43.9237, 7.92342, 12.1549, 43.6513, 8.04504, 0.491219, 49121.8, 0.00362078, 0, 0, 
722, 719, NO CHILDREN, PRIMARY, 0.0971037, 12.5452, 43.9237, 7.92342, 11.8126, 43.1249, 7.09302, 1.36542, 161111, 0.00471456, 0, 0, 
723, 720, NO CHILDREN, PRIMARY, 0.0910007, 12.7668, 43.9073, 7.39816, 12.115, 43.7262, 7.10702, 0.736448, 73645, 0.00414056, 0, 0, 
724, 720, NO CHILDREN, PRIMARY, 0.0969648, 12.7668, 43.9073, 7.39816, 12.1026, 43.701, 7.88723, 0.850217, 93407.6, 0.00470108, 0, 0, 
725, 710, pr: 727 pr: 728 , PRIMARY, 0.172656, 14.8572, 48.4282, 7.14527, 12.7644, 47.6406, 8.69641, 2.72143, 272143, 0.014905, 0, 0, 
726, 710, pr: 733 pr: 734 , PRIMARY, 0.171894, 14.8572, 48.4282, 7.14527, 14.2523, 47.9967, 7.49855, 0.822772, 113984, 0.0147738, 0, 0, 
727, 725, pr: 729 pr: 730 , PRIMARY, 0.120053, 12.7644, 47.6406, 8.69641, 11.7144, 47.9389, 10.1725, 1.83584, 183584, 0.00720636, 0, 0, 
728, 725, pr: 731 pr: 732 , PRIMARY, 0.137362, 12.7644, 47.6406, 8.69641, 12.2477, 47.7347, 9.80385, 1.22568, 139198, 0.0094342, 0, 0, 
729, 727, NO CHILDREN, PRIMARY, 0.0926858, 11.7144, 47.9389, 10.1725, 11.2703, 47.7972, 10.5412, 0.594331, 59433.1, 0.00429533, 0, 0, 
730, 727, NO CHILDREN, PRIMARY, 0.0798418, 11.7144, 47.9389, 10.1725, 11.221, 47.766, 10.0291, 0.542116, 106720, 0.00318735, 0, 0, 
731, 728, NO CHILDREN, PRIMARY, 0.0769103, 12.2477, 47.7347, 9.80385, 12.2103, 47.8152, 10.0293, 0.242339, 24233.9, 0.0029576, 0, 0, 
732, 728, NO CHILDREN, PRIMARY, 0.0919658, 12.2477, 47.7347, 9.80385, 12.2417, 47.6279, 10.0265, 0.247015, 40165.4, 0.00422885, 0, 0, 
733, 726, pr: 735 pr: 736 , PRIMARY, 0.116002, 14.2523, 47.9967, 7.49855, 13.6252, 47.2887, 7.92713, 1.03836, 103836, 0.0067282, 0, 0, 
734, 726, pr: 737 pr: 738 , PRIMARY, 0.10811, 14.2523, 47.9967, 7.49855, 14.2366, 47.8592, 7.65685, 0.210266, 17519.9, 0.00584384, 0, 0, 
735, 733, NO CHILDREN, PRIMARY, 0.0932454, 13.6252, 47.2887, 7.92713, 13.0128, 46.6241, 8.04582, 0.911468, 91146.7, 0.00434735, 0, 0, 
736, 733, NO CHILDREN, PRIMARY, 0.0874071, 13.6252, 47.2887, 7.92713, 13.5775, 46.4439, 8.1755, 0.881805, 86346, 0.00382, 0, 0, 
737, 734, NO CHILDREN, PRIMARY, 0.0833152, 14.2366, 47.8592, 7.65685, 14.0658, 46.9816, 8.06359, 0.982245, 98224.5, 0.00347071, 0, 0, 
738, 734, NO CHILDREN, PRIMARY, 0.0832783, 14.2366, 47.8592, 7.65685, 13.8746, 47.0414, 8.55877, 1.27013, 99843.9, 0.00346764, 0, 0, 
739, 708, pr: 741 pr: 742 , PRIMARY, 0.221369, 16.1926, 51.2707, 5.53405, 16.0319, 50.1448, 2.76417, 2.99429, 299429, 0.0245021, 0, 0, 
740, 708, pr: 755 pr: 756 , PRIMARY, 0.25106, 16.1926, 51.2707, 5.53405, 15.8981, 51.1296, 5.24691, 0.434784, 41942.1, 0.0315155, 0, 0, 
741, 739, pr: 743 pr: 744 , PRIMARY, 0.151997, 16.0319, 50.1448, 2.76417, 16.2539, 49.503, 2.1785, 0.896772, 89677.3, 0.0115516, 0, 0, 
742, 739, pr: 749 pr: 750 , PRIMARY, 0.188332, 16.0319, 50.1448, 2.76417, 15.9621, 47.8936, 0.395026, 3.2689, 238317, 0.0177344, 0, 0, 
743, 741, pr: 745 pr: 746 , PRIMARY, 0.117298, 16.2539, 49.503, 2.1785, 16.8432, 49.2252, 0.809349, 1.51625, 151625, 0.0068794, 0, 0, 
744, 741, pr: 747 pr: 748 , PRIMARY, 0.111556, 16.2539, 49.503, 2.1785, 16.3357, 48.9155, 1.27149, 1.08376, 101833, 0.00622242, 0, 0, 
745, 743, NO CHILDREN, PRIMARY, 0.0757545, 16.8432, 49.2252, 0.809349, 17.0274, 49.2124, 0.425607, 0.425858, 42585.9, 0.00286937, 0, 0, 
746, 743, NO CHILDREN, PRIMARY, 0.0787078, 16.8432, 49.2252, 0.809349, 16.7395, 48.9232, 0.0638748, 0.810986, 86137.8, 0.00309746, 0, 0, 
747, 744, NO CHILDREN, PRIMARY, 0.0869962, 16.3357, 48.9155, 1.27149, 16.5573, 47.8264, 0.591659, 1.30287, 130287, 0.00378417, 0, 0, 
748, 744, NO CHILDREN, PRIMARY, 0.085568, 16.3357, 48.9155, 1.27149, 16.1728, 48.1265, 0.589853, 1.05535, 82057.5, 0.00366095, 0, 0, 
749, 742, pr: 751 pr: 752 , PRIMARY, 0.128052, 15.9621, 47.8936, 0.395026, 16.1449, 46.8902, -1.37245, 2.04062, 204062, 0.0081986, 0, 0, 
750, 742, pr: 753 pr: 754 , PRIMARY, 0.114129, 15.9621, 47.8936, 0.395026, 15.826, 46.5085, -1.0998, 2.04243, 151756, 0.00651276, 0, 0, 
751, 749, NO CHILDREN, PRIMARY, 0.0803422, 16.1449, 46.8902, -1.37245, 16.024, 45.8752, -2.10442, 1.25727, 125727, 0.00322744, 0, 0, 
